서비스ID,정류소명,좌표(X),좌표(Y)
3043,ADO(에이디오),127.421797,36.6997317
1673,CJB컨벤션센터,127.4693589,36.61905561
1670,CJB컨벤션센터,127.4691521,36.61871516
3269,GS메디칼,127.3303208,36.64389032
3268,GS메디칼,127.3294572,36.64396029
3266,JPI헬스케어,127.325559,36.64302031
4071,KBS,127.4583814,36.61870784
2074,KBS,127.4554128,36.61969928
2073,KBS,127.4555072,36.61943854
2019,KBS,127.4579979,36.61924399
1943,LG.SK하이닉스기숙사,127.4538978,36.64862653
1944,LG.SK하이닉스기숙사,127.45406,36.64868057
3041,LG화학,127.4172986,36.6958406
3040,LG화학,127.4172485,36.69555493
2999,LG화학,127.4122667,36.69531581
2996,LG화학제2공장,127.4480315,36.73042123
2995,LG화학제2공장,127.448101,36.73081746
1290,LH충북지역본부.성화다안채6단지,127.4510771,36.61257073
1291,LH충북지역본부.성화다안채6단지,127.4508889,36.61263541
2103,MBC.경덕중학교,127.4354607,36.61907748
2099,MBC.경덕중학교,127.4346132,36.61953107
1930,SK하이닉스.LG화학,127.4354438,36.65168479
1929,SK하이닉스.LG화학,127.4352381,36.65150616
1993,SK하이닉스제2공장,127.4231933,36.64966665
2837,SK하이닉스제2공장,127.4219791,36.64974209
2309,SK하이닉스제2공장,127.4229853,36.65018684
1932,SK하이닉스제2공장,127.423005,36.64765234
1934,SK하이닉스제4공장,127.4279994,36.65738552
1099,e편한세상아파트,127.5093667,36.63674326
1100,e편한세상아파트,127.5093264,36.63693294
2084,가경노인복지관,127.4373597,36.61143264
2085,가경노인복지관,127.4366127,36.61107207
2062,가경대원아파트,127.4379627,36.62619357
2052,가경덕일한마음아파트,127.4418086,36.6230916
2117,가경뜨란채3단지아파트,127.4445327,36.61444485
2081,가경뜨란채3단지아파트,127.4444446,36.61362025
2118,가경뜨란채3단지아파트,127.4427776,36.61462389
2119,가경뜨란채7단지,127.4404412,36.61647612
2120,가경뜨란채7단지,127.4403069,36.61638309
2135,가경뜨란채8단지,127.4382384,36.61891654
2134,가경뜨란채8단지,127.4384121,36.61899701
2066,가경삼일원앙아파트,127.4400373,36.623427
2059,가경세원3차아파트,127.4380368,36.62790197
4090,가경신라아파트,127.4364689,36.63073237
4093,가경신라아파트,127.4361856,36.63105556
2038,가경아이파크5단지,127.4232756,36.61231683
2037,가경아이파크5단지,127.4234207,36.61245259
2121,가경우체국,127.4355547,36.6227607
2070,가경주공2단지아파트,127.4437094,36.61717969
2096,가경주공4단지아파트,127.4420388,36.61045467
2095,가경주공4단지아파트,127.4424053,36.61061173
2100,가경주공6단지아파트,127.4378588,36.61556214
2097,가경주공6단지아파트,127.4380497,36.61591658
2050,가경중학교.청주외국어고등학교,127.445857,36.6246946
2043,가경초등학교.복대2동행정복지센터,127.4424414,36.62499934
2044,가경초등학교.복대2동행정복지센터,127.4423189,36.62486354
2051,가경태암수정아파트,127.441247,36.62273925
4345,가곡,127.4607023,36.71970359
4346,가곡,127.4608222,36.71967774
4344,가곡,127.461383,36.72203491
4343,가곡(동촌),127.4608398,36.72192364
3873,가덕면 내암리,127.5914916,36.56428893
4367,가덕면 수곡2리,127.5632806,36.56352514
3814,가덕초중학교,127.5787868,36.57952248
4244,가득초등학교(새뜸마을3.4단지),127.2454533,36.48567168
4245,가득초등학교(새뜸마을3.4단지),127.2451238,36.48559126
4246,가득초등학교정문,127.2441059,36.48838017
4247,가득초등학교정문,127.243743,36.48834036
3187,가락1리,127.3885167,36.66993532
3188,가락1리,127.3885119,36.67009303
1029,가락1리입구,127.3849748,36.6685343
3108,가락3리,127.372794,36.66606651
3103,가락4리,127.3898069,36.66274278
3104,가락4리,127.3897595,36.66288755
1389,가락골,127.5354408,36.61324494
1388,가락골,127.5353687,36.61314018
4254,가락마을10.13단지,127.2297129,36.51415478
4255,가락마을10.13단지,127.2293568,36.51358999
4256,가락마을17.18단지,127.2346969,36.51950243
4257,가락마을17.18단지,127.2347088,36.51974572
4258,가락마을22단지,127.2412797,36.51989256
4259,가락마을22단지,127.2415453,36.52002945
4248,가락마을6단지,127.2389879,36.50255446
4249,가락마을6단지,127.2382789,36.50250632
4297,가락마을8단지.가재마을4단지,127.2416156,36.50764971
4298,가락마을8단지.가재마을4단지,127.2411919,36.50779475
4252,가락마을9.11단지,127.2299117,36.51061286
4253,가락마을9.11단지,127.22963,36.5106562
2104,가로수마을휴먼시아,127.433399,36.62117912
2105,가로수마을휴먼시아,127.4336219,36.62152657
2101,가로수마을휴먼시아,127.4333241,36.61988512
2400,가마골,127.388134,36.61743656
2415,가마골,127.3881333,36.6172585
2122,가마리,127.4595712,36.60136444
1738,가마육교,127.4711929,36.59507621
1754,가마힐데스하임아파트,127.4709514,36.59952084
1755,가마힐데스하임아파트,127.4709948,36.59931708
3599,가산,127.4933706,36.56487693
2621,가산,127.4933645,36.56500919
3600,가산1구입구,127.4973103,36.56480039
3742,가산2구,127.5020815,36.56142169
3741,가산2리,127.5020154,36.56131447
3602,가산리,127.507393,36.56144085
3601,가산리,127.5068819,36.56220315
4020,가양1리,127.6225,36.661013
4019,가양리,127.6219975,36.66100978
4299,가온마을4.7단지,127.2498073,36.49141203
4327,가온마을4.7단지,127.2494452,36.49160203
4328,가온마을6.9단지,127.2491641,36.49794676
4329,가온마을6.9단지,127.2488978,36.49841141
4318,가좌1리,127.3732697,36.73388371
4319,가좌1리,127.3669197,36.73424429
2493,가좌2구,127.388653,36.73535856
4316,가좌2리,127.3797176,36.7323783
4315,가좌2리,127.3783025,36.7340055
3408,가좌리,127.4616553,36.57943939
3407,가좌리,127.4609021,36.57912915
1110,가좌마을2단지아파트,127.5091382,36.63543299
1106,가좌마을5단지,127.5057083,36.63437251
1107,가좌마을5단지,127.5056662,36.63465922
4320,가좌초등학교,127.3667086,36.73424601
3747,가중1리,127.4792697,36.57545681
2623,가중2리,127.4710606,36.57267573
3743,가중2리(버스종점),127.4709506,36.57251171
3744,가중리(분터골),127.4751616,36.57098784
3745,가중리(양지편),127.4775235,36.57265227
3748,가중리입구,127.4831894,36.57648856
3749,가중리입구,127.4828978,36.57675783
3993,가톨릭꽃동네대학교,127.3993735,36.52367412
2620,가톨릭꽃동네대학교,127.399481,36.52375766
3034,각2리,127.4222948,36.69771758
3033,각리,127.426116,36.7025638
3032,각리1리,127.4261533,36.7030359
3035,각리2리,127.4229069,36.69791246
2994,각리공원,127.4330643,36.71006182
3039,각리공원,127.4326013,36.70997817
3044,각리초등학교,127.4268459,36.705816
3045,각리초등학교,127.4267027,36.70593106
3055,각리초등학교후문,127.4229578,36.70690593
3951,갈산,127.5771385,36.65277719
2393,갈산2길입구,127.5703961,36.65517265
2573,갈산2리,127.3561504,36.53766842
2897,갈산2리,127.3560019,36.53756073
3952,갈산3길입구,127.5695327,36.65552081
2395,갈산3길입구,127.5693243,36.65695073
2375,갈산3길입구,127.5692293,36.65696695
3953,갈산보건진료소,127.5690409,36.65578279
4304,갈원,127.3945511,36.57126391
3454,갈원1리,127.3935287,36.56866894
4305,갈원1리,127.3935815,36.56872974
2377,갈원리,127.3959795,36.57626496
3456,갈원리,127.4034303,36.56793146
3455,갈원리,127.402986,36.56789466
4303,갈원리,127.3945384,36.57137885
3453,갈원리,127.3935661,36.56853665
3431,갈원초등학교,127.3967389,36.56800798
3432,갈원초등학교,127.3965709,36.56791392
3327,강내면행정복지센터,127.3585749,36.62070523
3326,강내면행정복지센터,127.3583513,36.62125793
3336,강내초등학교,127.3574504,36.59807039
3335,강내초등학교,127.357333,36.59806849
1001,강당말,127.5036815,36.68279384
1289,강변뜨란채아파트,127.500809,36.61324686
1288,강변뜨란채아파트,127.5005174,36.61373279
2027,강서1동행정복지센터,127.4268652,36.62712965
2030,강서1동행정복지센터,127.4267552,36.62612218
2028,강서1동행정복지센터,127.4253862,36.6270788
1825,강서2동행정복지센터,127.4522412,36.66477546
1826,강서2동행정복지센터,127.453108,36.66547705
2735,강우스파빌,127.5874253,36.72195044
2741,강우스파빌,127.5874497,36.72184444
2263,강정마을,127.3210138,36.72390649
2265,강정마을,127.3208601,36.72394971
2986,개미고개,127.2206329,36.65807999
3219,개미고개,127.220862,36.65800973
2045,개신그린빌아파트,127.4439951,36.62240145
2046,개신그린빌아파트,127.4437798,36.62241515
2009,개신뜨란채2단지아파트,127.4506807,36.62155276
2010,개신뜨란채2단지아파트,127.4507212,36.62099124
2007,개신주공1단지,127.4498915,36.62357252
2008,개신주공1단지,127.4496657,36.62403099
2047,개신푸르지오아파트,127.4456398,36.61961762
2048,개신푸르지오아파트,127.4457038,36.61911199
2005,개신현대아파트,127.4499038,36.6251756
2006,개신현대아파트,127.4497315,36.62551291
2554,개천이,127.4231948,36.81078974
2390,개천이,127.4235507,36.81077759
1287,건영아파트.원봉초등학교,127.5013858,36.61176982
1286,건영아파트.원봉초등학교,127.501507,36.61150855
3954,검배마을,127.5619209,36.65549678
2476,게네기,127.4359893,36.79731853
2194,게네기,127.4359148,36.79665989
3227,경남아너스빌,127.3296225,36.62945563
2054,경덕초등학교,127.4381372,36.62183076
1687,계룡리슈빌아파트,127.4688271,36.61106977
1688,계룡리슈빌아파트,127.4684835,36.61127455
4360,계산1리,127.5549657,36.55288485
4359,계산1리,127.5550693,36.5528473
4364,계산3리,127.5600753,36.56029055
4363,계산3리,127.5601715,36.56024571
2566,계산리,127.407515,36.78091735
2627,계산리,127.4074051,36.78075472
2738,계산리(산직),127.4113089,36.77997263
2682,계산리(산직),127.411443,36.78002141
2513,고래기마을,127.3979627,36.59042652
2512,고래기마을,127.3978039,36.59050364
2274,고석,127.5979854,36.51131381
2190,고석,127.5996605,36.50779746
2478,고석,127.5994925,36.50794983
2552,고석,127.5978561,36.51126731
2056,고속.시외버스터미널,127.432177,36.62603173
2109,고속버스터미널,127.4301533,36.62653722
2108,고속버스터미널,127.4299869,36.6259352
4250,고운동커뮤니티센터남측,127.235045,36.50447275
,고운동커뮤니티센터남측,127.2347378,36.50436972
3717,고은1리,127.5130453,36.56415298
3716,고은1리.아래고분터,127.513075,36.56435708
3712,고은2리,127.5114029,36.57298826
3713,고은2리.남일파출소앞,127.511627,36.5729228
3719,고은3리.윗고분터,127.5190497,36.56510309
3718,고은3리.윗고분터,127.5190749,36.56526999
3730,고은4구마을회관,127.5085869,36.55729564
3729,고은4구마을회관,127.508658,36.55715145
3728,고은4리,127.5107354,36.56222093
3727,고은4리,127.5109449,36.56226687
3721,고은5리.쌍암동,127.5237108,36.56559739
3720,고은5리.쌍암동,127.522293,36.56561697
3714,고은리,127.509619,36.56581695
3715,고은리,127.5098165,36.56574925
1596,고인쇄박물관.흥덕사지,127.4710975,36.64287231
3162,골말,127.3640532,36.70829616
1479,곰두리체육관,127.4653951,36.66964531
1478,곰두리체육관,127.4655815,36.66968211
3259,공북1리,127.3157263,36.64621643
2221,공북1리,127.3158459,36.64616663
2229,공북2리,127.3059772,36.63912526
2239,공북2리,127.305985,36.6389743
2231,공북2리,127.3108846,36.6408585
2233,공북2리,127.3136357,36.64507534
2235,공북2리,127.3135468,36.64520174
2237,공북2리,127.3110548,36.64077244
3258,공북리마을회관,127.3175959,36.64833403
3257,공북리마을회관,127.3176533,36.64845999
2953,공정거래위원회,127.2672957,36.50435303
3448,공정거래위원회,127.2670754,36.50439633
2950,과학기술정보통신부,127.2633158,36.49595861
3463,과학기술정보통신부,127.263115,36.49599735
2629,"관세인재개발원,해양경찰연구센터",127.2949785,36.76468862
2458,"관세인재개발원,해양경찰연구센터",127.294961,36.76457767
3913,관정1리,127.6387076,36.62239474
3914,관정1리,127.6386814,36.62249667
2245,관정1리(배끼실),127.6293732,36.62198017
3945,관정1리(할뫼마을),127.6350508,36.62096311
3944,관정1리(할뫼마을),127.6346678,36.62094013
3911,관정1리(할뫼마을),127.6364072,36.62122552
3912,관정1리(할뫼마을),127.6358198,36.62106056
3910,관정2리,127.6330304,36.61525247
3907,관정2리(머구미),127.6300049,36.61231209
3908,관정2리(머구미),127.6299646,36.61241689
3909,관정2리(장자불),127.6329011,36.61522931
4220,광암,127.5710407,36.75229591
4221,광암,127.5708997,36.75231099
3676,괴곡,127.5261478,36.50929095
3677,괴곡,127.5207857,36.50646061
3678,괴곡,127.5207275,36.50655352
3679,괴곡,127.5260381,36.509368
3006,괴정리,127.4676855,36.72922476
3005,괴정리,127.4670803,36.73029396
3546,교과서박물관,127.3304654,36.54936266
3547,교과서박물관,127.3304976,36.54906519
2572,교성리,127.4314362,36.85433385
2570,교성리,127.4318822,36.85435082
1827,구.내곡초등학교,127.4286743,36.65968466
1828,구.내곡초등학교,127.4286226,36.65957359
3494,구뜸,127.409338,36.58237913
3495,구뜸,127.4092315,36.58229839
2973,구렁말,127.2887711,36.61736748
3394,구렁말,127.2887911,36.61749359
3625,구룡1리,127.5210474,36.50219953
3626,구룡1리,127.5211966,36.50217874
3680,구룡2리,127.5157398,36.49686111
3681,구룡2리,127.5157974,36.49675827
3061,구룡리,127.4183655,36.71123094
2018,구룡산휴먼시아3단지아파트,127.4590741,36.61615689
2243,구마평,127.7090319,36.67612912
2499,구미리,127.3899176,36.56666976
3452,구미리,127.3895821,36.56653658
2470,구성3리.동물위생시험소,127.5035935,36.69289741
4100,구성3리.동물위생시험소,127.5033373,36.69162307
4102,구성3리.메리다웨딩컨벤션,127.5101746,36.68750351
4103,구성3리.메리다웨딩컨벤션,127.5109548,36.68791616
4117,구성리,127.4988723,36.685704
4101,구성리,127.5042979,36.68292123
4116,구성리,127.4989972,36.68566438
2504,구암,127.4052718,36.59805703
2506,구암,127.4101141,36.6030052
2507,구암,127.4053193,36.59795511
2347,구암,127.3908561,36.68405731
2349,구암,127.390579,36.68457186
2505,구암,127.4102747,36.60287891
3498,구암,127.4087874,36.59366338
3400,구암,127.4052915,36.59053633
3499,구암리,127.408965,36.59368893
2510,구암리,127.4049766,36.59407215
2225,국가철도공단,127.3079128,36.63309619
2227,국가철도공단,127.3074526,36.63334068
2625,국동리,127.5258353,36.67889473
4145,국동리,127.5243707,36.67889525
4146,국동리,127.5242959,36.67873707
4147,국동리,127.525836,36.67900512
3889,국동리(클레버앞),127.5207256,36.68307811
3890,국동리(클레버앞),127.5205354,36.68306993
1948,국립농산물품질관리원,127.4575649,36.65393725
1949,국립농산물품질관리원,127.4573364,36.65378575
1117,국립청주박물관,127.5128327,36.64822916
1118,국립청주박물관,127.5130008,36.64791524
1517,국립현대미술관,127.4886922,36.65491636
4282,국무조정실(한뜰마을3단지),127.2708246,36.50400489
4283,국무조정실(한뜰마을3단지),127.2710957,36.50411917
1593,국민건강보험공단.충청일보,127.47687,36.64428377
1592,국민건강보험공단.충청일보,127.4769661,36.64459203
2283,국사1리,127.3853558,36.68603744
2285,국사1리,127.3863993,36.68551366
3190,국사2리(봉점),127.3979526,36.67814496
3189,국사2리(봉점),127.3989952,36.67856049
1427,국제공항입구,127.4791552,36.70723964
1428,국제공항입구,127.47928,36.70715723
1219,국제테니스장,127.5134174,36.62880309
1220,국제테니스장,127.5119454,36.62905624
3794,국책연구단지,127.3039691,36.49134041
3795,국책연구단지,127.3043289,36.49200635
3757,국책연구단지북측,127.303589,36.49617608
3758,국책연구단지북측,127.303274,36.49551904
3312,궁평1리,127.3405495,36.61904058
3313,궁평1리,127.3407577,36.61869682
3314,궁평2리,127.3377833,36.61727646
3315,궁평2리,127.3379732,36.61705662
3211,궁평2리(궁말),127.330926,36.62132875
3212,궁평2리(궁말),127.3313162,36.62173768
3310,궁평3리,127.348822,36.62306065
3311,궁평3리,127.3486852,36.62279688
4272,궁평교차로,127.3400488,36.62144274
4273,궁평교차로,127.339688,36.6213852
3348,궁현(큰골),127.3766719,36.58427596
3347,궁현(큰골),127.376761,36.58414093
3345,궁현1리,127.3750844,36.58471655
3346,궁현1리,127.3751321,36.58461795
3341,궁현2리,127.3653196,36.58557372
3343,궁현2리(방아다리),127.3691843,36.58374736
3342,궁현2리(연꽃마을),127.3653044,36.58541161
3344,궁현리,127.3691346,36.58365764
3915,귀래리,127.6419761,36.62449152
3916,귀래리,127.641849,36.62452835
3761,글벗중학교(새샘마을9단지),127.2985814,36.49061732
3762,글벗중학교(새샘마을9단지),127.2984762,36.49008816
2351,금거1리,127.5983851,36.5797237
3820,금거2리,127.5943164,36.5832588
3821,금거2리,127.594222,36.583438
3819,금거리종점,127.5942396,36.58311115
3198,금계리,127.3500364,36.68916302
3199,금계리,127.3500524,36.68899401
3179,금계보건진료소,127.3461527,36.69117974
3178,금계보건진료소,127.3465434,36.69108058
3151,금계사정로,127.3446636,36.69681534
2277,금계사정로,127.3445095,36.69678688
2296,금곡리,127.589393,36.45745257
2208,금곡리,127.5892516,36.45730252
4222,금대,127.5698431,36.76502605
4223,금대,127.5696944,36.76519108
4402,금대1리,127.5704048,36.7642479
4224,금대2리,127.569047,36.76709934
4225,금대2리,127.5688908,36.76702472
1617,금석교.효성병원건강검진센터,127.4947393,36.62331593
1618,금석교.효성병원건강검진센터,127.4941106,36.62370983
1671,금성자동차학원,127.471973,36.61462679
1689,금성자동차학원,127.4714741,36.61473805
4211,금암,127.5490898,36.75170283
3133,금정2차아파트,127.3680076,36.65945926
3132,금정2차아파트,127.3680746,36.65930456
1234,금천고등학교.혜원학교,127.5093415,36.62657779
1242,금천동행정복지센터,127.500063,36.62470881
1241,금천동행정복지센터,127.50075,36.62491714
1221,금천배수지,127.515635,36.62656506
1222,금천배수지,127.5158349,36.62584145
1240,금천새마을금고,127.5032425,36.62483346
1239,금천새마을금고,127.5037038,36.62506802
1217,금천중학교,127.5107203,36.63183548
1237,금천초등학교,127.5047784,36.62736777
1210,금천현대아파트,127.5025213,36.62963495
1209,금천현대아파트,127.5019383,36.62933044
4236,금호3리,127.3651996,36.50937651
4237,금호3리,127.364918,36.50943594
1926,금호어울림아파트,127.4376477,36.64148303
1925,금호어울림아파트,127.4373967,36.64147393
3291,기린화장품,127.3115482,36.6369481
3290,기린화장품,127.3115554,36.6366507
4352,기암,127.455267,36.71185
4351,기암,127.4551447,36.71192516
4016,기암1리,127.6407857,36.65833342
4015,기암1리,127.6406029,36.65829141
4017,기암2구,127.6319633,36.66190545
4024,기암2리,127.6290168,36.67016882
4018,기암리,127.6320986,36.66200001
2622,길상사,127.4276339,36.85105521
2646,길상사,127.4277621,36.85133756
1224,김수녕양궁장입구,127.5199843,36.62668315
1223,김수녕양궁장입구,127.5197093,36.62696359
3781,깊은내길,127.2687842,36.64651641
3782,깊은내길,127.2689238,36.64645302
1803,까치내,127.4358896,36.68043751
1805,까치내,127.436952,36.68074073
3037,까치말,127.4205958,36.69588538
3036,까치말,127.4202724,36.69595362
1646,꽃다리,127.4878688,36.62537097
1645,꽃다리,127.4870253,36.62566825
1627,꽃다리.아동복지관,127.4886451,36.62395878
1628,꽃다리.아동복지관,127.4883063,36.62406039
2948,"나릿재마을1,2단지",127.2646737,36.48746671
3473,"나릿재마을1,2단지",127.2641727,36.48783954
2949,"나성중학교,나성초등학교",127.2634391,36.4895421
3472,"나성중학교,나성초등학교",127.2628297,36.49082985
2270,낙가동소류지,127.5317942,36.62261109
4072,낙가동소류지,127.5317984,36.62240832
2666,낙가마을,127.5334388,36.62359723
2842,낙가마을,127.5337578,36.62366113
2652,낙계,127.4114488,36.77862171
2246,낙계,127.4113156,36.77870375
2366,남경마을,127.4292579,36.44449764
2324,남경마을,127.4297034,36.44504925
3608,남계1리,127.5041036,36.53738941
3607,남계1리,127.5041346,36.53817059
3609,남계1리(항공기술훈련원),127.5033399,36.53179651
3610,남계1리(항공기술훈련원),127.5034978,36.53149521
3606,남계2리,127.5021916,36.54343691
3605,남계2리,127.5019789,36.54336765
3643,남계3,127.4911899,36.54577177
3644,남계3리,127.491259,36.54567543
3645,남계3리,127.478986,36.54534861
3646,남계3리(화산),127.4794269,36.5452603
2421,남부종점,127.4709871,36.60700929
1720,남부종점,127.4709458,36.60712435
1704,남부터미널,127.4792145,36.60871183
1637,남성중학교,127.4843678,36.61031519
1636,남성중학교,127.4844994,36.61103228
1639,남성초등학교,127.4829614,36.60840654
3418,남이면행정복지센터,127.4346991,36.55990801
3417,남이면행정복지센터,127.4344524,36.55993863
3420,남이외천삼거리(외천3리),127.4313049,36.5561244
3419,남이외천삼거리(외천3리),127.431113,36.5561969
3410,남이초등학교,127.4545251,36.57550475
3409,남이초등학교,127.454467,36.57572852
4404,남일도서관이음,127.5090244,36.58855313
4405,남일도서관이음,127.5092105,36.58838788
3703,남일면행정복지센터,127.5086032,36.58635443
3704,남일면행정복지센터,127.5087874,36.58646976
3750,남일신송,127.4944667,36.58184889
3711,남일초등학교.공군사관학교,127.5115201,36.5750252
3710,남일초등학교.공군사관학교,127.5117133,36.57525138
3429,남청주IC,127.4252222,36.53286912
2336,남촌,127.4219773,36.65624516
2343,남촌,127.4218027,36.65617084
2344,남촌,127.4289593,36.65845948
2345,남촌,127.4167351,36.69296776
2346,남촌,127.4170195,36.69276569
3038,남촌리,127.4194291,36.69486886
3100,남촌리,127.4124437,36.68913269
2690,남하1구,127.6028439,36.76795583
2386,남하2리(둔덕),127.6027319,36.76823202
2744,남하2리.둔덕,127.6029624,36.76801242
2468,남하리,127.6055808,36.76364119
2384,남하리,127.6052486,36.76395535
1367,낭성면 갈산,127.5771218,36.65311272
3955,낭성면 문박리,127.604199,36.6450576
3931,낭성면(이목2리),127.5991637,36.62709808
3957,낭성면삼산리,127.5649362,36.66643952
3935,낭성면행정복지센터,127.6037821,36.62240414
3934,낭성면행정복지센터,127.6041747,36.62225704
1817,내곡,127.429709,36.6632201
1816,내곡,127.4295966,36.66312589
1818,내곡동,127.4281134,36.66136912
1819,내곡동,127.4280511,36.66155137
1829,내곡초등학교,127.4564097,36.66814517
1830,내곡초등학교,127.4565913,36.66818967
1536,내덕1동행정복지센터,127.4826568,36.65883152
1537,내덕1동행정복지센터,127.4820323,36.65902695
1436,내덕2동행정복지센터,127.4904976,36.65960754
1435,내덕2동행정복지센터,127.4902678,36.65958773
1491,내덕시영아파트,127.4770327,36.66015753
1492,내덕시영아파트,127.4770085,36.65987265
2437,내산1리,127.6583206,36.64353175
4011,내산2리(샘골),127.6499857,36.65241447
4012,내산리,127.6500585,36.6524886
4010,내산리,127.6561423,36.64693808
4009,내산리,127.6562954,36.64672778
4342,내수2구,127.5259799,36.72101723
4341,내수2리,127.5260795,36.72047476
4180,내수3구,127.5252232,36.72176325
2705,내수공설운동장,127.5580502,36.6956238
2707,내수공설운동장,127.557928,36.69575053
4070,내수농협,127.5402021,36.72357761
4181,내수농협,127.5406515,36.72501797
4110,내수덕일한마음아파트,127.526518,36.70696929
4182,내수리,127.5399711,36.73007064
4183,내수리,127.5400941,36.73046759
4133,내수삼일아파트,127.530089,36.72024199
4132,내수삼일아파트,127.5301625,36.72014499
4184,내수우체국,127.5371138,36.72389263
4148,내수읍주공아파트,127.5336603,36.72334099
4179,내수읍주공아파트,127.5335264,36.7231636
4185,내수읍행정복지센터,127.5359606,36.72332908
4135,내수읍행정복지센터입구,127.5349633,36.72573426
4134,내수읍행정복지센터입구,127.5347096,36.72531678
4150,내수진흥아파트,127.5355621,36.7209347
4149,내수진흥아파트,127.5359416,36.72080161
4137,내수초등학교,127.5367909,36.72720875
4138,내수초등학교,127.537173,36.72730174
3874,내암리,127.5993715,36.57503276
2353,내암리,127.5992619,36.57499061
3870,내암리마을회관,127.5966304,36.56986284
3869,내암리마을회관,127.5967074,36.56970476
3871,내암종점,127.5879575,36.5623502
2683,내암종점,127.5880098,36.56227081
4212,내추,127.5495986,36.75632802
4226,내추2리,127.5466126,36.76323701
4213,내추리,127.5495963,36.75513026
2854,내판2리,127.325576,36.55265177
2855,내판2리,127.3253974,36.55267028
3790,내판2리,127.3258634,36.55193908
3791,내판2리,127.3261695,36.5516679
3577,내판3리,127.32517,36.54837919
2856,내판리(외판1교),127.3230714,36.55602887
2857,내판리(외판1교),127.3230264,36.55593888
3538,내판역,127.3252112,36.55754148
3539,내판역,127.3251043,36.55802164
2992,네패스,127.4436665,36.72573376
2993,네패스,127.4435677,36.72606754
3071,네패스,127.4453477,36.72369292
3866,노동1구,127.5269641,36.54869239
3865,노동1리,127.5269054,36.54879628
3867,노동3구,127.5321161,36.55257062
3868,노동3리,127.5321994,36.55247954
3885,노동3리(서원골),127.5308362,36.54477313
3886,노동3리(서원골),127.5306353,36.54479655
3883,노동3리경로당,127.5329406,36.54832324
3884,노동3리경로당,127.5327453,36.5483489
2755,노바렉스,127.3054926,36.62330032
2757,노바렉스,127.3048692,36.62255848
3522,노산,127.4509544,36.45499353
3500,노산리,127.4508038,36.45499052
3564,노송1리,127.3304646,36.56688543
3565,노송1리,127.3305401,36.5669145
3562,노송1리(노리미),127.3282265,36.56927513
3563,노송1리(노리미),127.3283664,36.56934233
3560,노송2리,127.3261227,36.57110122
3561,노송2리,127.3266258,36.57118995
3566,노송리,127.3359035,36.56264611
3567,노송리,127.3360152,36.56266382
2763,노아닉스,127.3071732,36.6277431
2765,노아닉스,127.3070055,36.6277503
2713,노인병원,127.5938779,36.72259876
3769,노장2리,127.2727852,36.66325035
3770,노장2리,127.2725138,36.66320816
3771,노장3리,127.2726866,36.66938952
3772,노장3리,127.2725716,36.66928615
3767,노장농공단지,127.2703548,36.66074624
3768,노장농공단지,127.2701394,36.66070618
3628,노현1리,127.5254344,36.51394192
3627,노현1리,127.5254839,36.51380862
3631,노현1리(밤나무재),127.5359624,36.5188748
3632,노현1리(밤나무재),127.5358724,36.51898133
3630,노현2리,127.5349636,36.51889526
3633,노현2리,127.5389307,36.51862703
3634,노현2리,127.5389373,36.51874828
3636,노현2리(솟대골),127.5423152,36.51741894
3629,노현교,127.5348402,36.51879453
2894,노호1리,127.3989003,36.49510022
2732,노호1리,127.3986572,36.49515182
3072,녹십자,127.444058,36.7220333
3028,농소,127.4406952,36.70676599
3029,농소,127.4416475,36.70631066
2461,농소리,127.4494097,36.70323158
2463,농소리,127.4496117,36.7033412
1581,농수산물도매시장,127.4631903,36.64925157
1582,농수산물도매시장,127.4631282,36.64939975
1580,농수산물도매시장후문,127.4652608,36.64729875
1579,농수산물도매시장후문,127.4654547,36.64711195
3003,농업기술원(가곡리),127.4708072,36.72523689
3004,농업기술원(가곡리),127.4708043,36.72504991
1736,농협가마지점,127.4724865,36.59816342
1211,농협동청주지점,127.5044547,36.6302181
1212,농협동청주지점,127.5042833,36.62998157
2612,농협중앙회,127.5841332,36.78635299
2224,농협중앙회,127.4431321,36.85452431
3809,농협청주교육원.단재교육연수원,127.5692636,36.57556554
3808,농협청주교육원.단재교육연수원,127.5691338,36.5757021
2292,누리동,127.2921093,36.5339405
2674,누리동,127.2923359,36.53405484
3966,누리동,127.2925179,36.53421886
3967,누리동,127.2923486,36.53374617
2698,눌곡리앞,127.6003759,36.48361982
2712,눌곡리앞,127.6002264,36.48378912
3877,다농엘마트,127.437495,36.66191666
3878,다농엘마트,127.4374603,36.66171404
3958,다다예술학교,127.6110746,36.592115
3959,다다예술학교,127.6110307,36.59185942
3357,다락1리,127.3558269,36.60350461
3358,다락1리,127.3562024,36.60253251
2822,다락2구마을회관,127.365189,36.60208403
3383,다락리마을회관,127.3575783,36.6003544
3384,다락리마을회관,127.3573684,36.6002942
2686,다랑들,127.4467346,36.76926684
4330,다빛초등학교(가온마을3단지),127.2430298,36.49938324
4331,다빛초등학교(가재마을1단지),127.2422107,36.49980394
3796,다솜동,127.3199793,36.53210273
3797,다솜동,127.3191409,36.53255555
3968,다솜동,127.3205423,36.5318917
3969,다솜동,127.3187175,36.53278197
2254,다정동,127.2564083,36.49465571
2238,다정동,127.2563868,36.49405874
3970,다정동(대성고등학교),127.2561213,36.49392639
3971,다정동(대성고등학교),127.2565703,36.49386009
4332,다정동커뮤니티센터,127.2490951,36.49554983
